  8.219688e-002  8.208704e-002  9.892396e-002  1.187501e-001  1.359466e-001  1.668006e-001  2.201497e-001  4.181063e-001            000  3.707175e-001  4.550934e-001  4.750933e-001  4.306935e-001  4.347548e-001  3.576285e-001  4.422155e-001            000            000  8.165225e-001  6.800883e-001  6.437731e-001  4.468711e-001  5.070732e-001            000            000            000            000            000            000  5.298666e-001  3.308825e-001  1.956882e-001  1.513651e-001  1.227266e-001  9.829541e-002  8.741529e-002
  7.210509e-002  8.135553e-002  9.791648e-002  1.116960e-001  1.402451e-001  1.288017e-001  1.745720e-001  3.591490e-001            000  3.234677e-001  4.230046e-001  4.938628e-001  4.379919e-001  3.821124e-001  3.842289e-001            000            000            000  9.171794e-001  8.573058e-001            000  4.559473e-001  4.123970e-001            000            000            000            000            000  7.400058e-001  4.371498e-001  2.868474e-001  1.813209e-001  1.101029e-001  1.083717e-001  8.699528e-002  7.441290e-002
  7.115663e-002  7.390621e-002  9.563687e-002  1.098112e-001  1.095518e-001  1.180263e-001  1.447385e-001  3.035601e-001            000  2.661363e-001  3.925389e-001  5.017021e-001  4.479572e-001  3.783376e-001  4.389680e-001            000            000            000            000            000            000  5.119309e-001  3.691494e-001  7.324654e-001            000            000            000            000  6.868773e-001  3.595019e-001  2.752231e-001  1.788948e-001  1.131322e-001  8.740723e-002  7.209533e-002  6.876659e-002
  6.057726e-002  6.692988e-002  8.067001e-002  8.029351e-002  8.104992e-002  7.677679e-002  1.141310e-001  2.406546e-001  3.949907e-001  1.964330e-001  3.573893e-001  4.550453e-001  4.061441e-001  4.428422e-001  4.118904e-001  5.320463e-001            000            000            000            000            000  4.570724e-001  2.970709e-001  6.295100e-001  5.981431e-001  6.673253e-001            000            000  6.309203e-001  3.322125e-001  2.303824e-001  1.624469e-001  1.030537e-001  7.379115e-002  5.396705e-002  5.985156e-002
  5.470472e-002  5.915828e-002  6.515240e-002  6.446418e-002  6.771577e-002  7.045153e-002  1.101758e-001  2.019526e-001  3.545038e-001  1.927020e-001  3.540475e-001  4.807749e-001  4.556857e-001  4.762836e-001  4.169847e-001  5.205373e-001            000            000            000            000            000  4.512383e-001  2.858718e-001  5.817767e-001  4.709345e-001  4.824591e-001  6.069928e-001            000  6.059359e-001  3.093989e-001  2.193444e-001  1.315376e-001  7.765697e-002  6.819854e-002  5.328967e-002  4.671735e-002
  4.757542e-002  4.836544e-002  5.265938e-002  5.610011e-002  5.970972e-002  7.274115e-002  8.483428e-002  1.859260e-001  3.501571e-001  1.847756e-001  4.280258e-001  5.586575e-001  5.738941e-001  4.791709e-001  4.461519e-001            000            000            000            000            000            000  4.908498e-001  3.156050e-001  5.665325e-001  4.996129e-001  4.037682e-001  4.870110e-001            000            000  3.401599e-001  2.468234e-001  1.338649e-001  7.359906e-002  7.037410e-002  5.713614e-002  5.149683e-002
  4.152628e-002  3.618193e-002  4.515421e-002  4.742142e-002  6.275036e-002  5.804207e-002  8.742818e-002  1.828756e-001  3.296091e-001  2.358192e-001  5.123516e-001            000  6.115822e-001  5.497681e-001  4.634614e-001  5.614884e-001            000            000            000            000            000  4.622009e-001  3.607968e-001            000  4.719556e-001  3.730425e-001  4.235947e-001  5.618492e-001            000  3.462628e-001  2.076628e-001  1.253579e-001  6.567407e-002  5.392354e-002  5.019149e-002  4.804179e-002
  3.862389e-002  3.675831e-002  3.982561e-002  5.259850e-002  5.430454e-002  6.835119e-002  9.922244e-002  1.951030e-001  3.425354e-001  3.005326e-001            000            000            000  6.710386e-001  5.383933e-001  5.253724e-001            000            000            000            000            000  4.430126e-001  3.688615e-001            000  4.850408e-001  3.889105e-001  3.656039e-001  4.701374e-001            000  2.729932e-001  2.374566e-001  1.258750e-001  6.344916e-002  5.386813e-002  4.247602e-002  4.119006e-002
  3.308407e-002  3.415960e-002  4.366057e-002  4.419206e-002  5.387611e-002  6.088760e-002  9.875362e-002  1.844039e-001  3.353181e-001  3.690974e-001            000            000            000            000  5.577248e-001  4.965557e-001  7.567695e-001            000            000            000            000  4.671517e-001  3.826391e-001            000            000  3.773975e-001  3.249261e-001  4.123661e-001  3.461091e-001  1.942520e-001  2.025357e-001  1.299249e-001  5.120899e-002  4.499815e-002  3.587085e-002  3.069227e-002
  2.851635e-002  3.639981e-002  4.491905e-002  4.602245e-002  4.921370e-002  6.138892e-002  8.470550e-002  1.824917e-001  3.535407e-001  3.560790e-001            000            000            000            000  6.446121e-001  4.550102e-001  7.207665e-001            000            000            000            000  4.074682e-001  3.256478e-001            000  4.409934e-001  3.382652e-001  2.866321e-001  3.255415e-001  3.134789e-001  1.434126e-001  1.771346e-001  1.199630e-001  5.748942e-002  3.897120e-002  3.174521e-002  3.157799e-002
  3.797190e-002  4.093209e-002  4.440897e-002  4.857849e-002  5.387630e-002  5.764833e-002  9.143457e-002  1.889201e-001  3.368484e-001  3.666748e-001            000            000            000            000            000  5.270089e-001  6.747019e-001            000            000            000            000  3.688682e-001  3.120748e-001            000  3.901967e-001  2.710204e-001  2.700848e-001  3.152273e-001  2.900027e-001  1.500862e-001  1.632917e-001  1.055443e-001  4.906575e-002  4.364621e-002  3.126702e-002  3.023092e-002
  4.719091e-002  4.615417e-002  4.508654e-002  4.922105e-002  5.460783e-002  6.238585e-002  1.008919e-001  1.790130e-001  3.026180e-001  3.651880e-001            000            000            000            000            000  5.212581e-001  6.090491e-001  7.302982e-001            000            000  7.289239e-001  3.080268e-001  2.418091e-001  4.360086e-001  2.969469e-001  2.125488e-001  2.017518e-001  2.911843e-001  2.713526e-001  1.493006e-001  1.759229e-001  9.183791e-002  3.118152e-002  4.113276e-002  3.463932e-002  3.759120e-002
  4.811419e-002  4.769143e-002  5.489765e-002  4.944971e-002  5.371395e-002  7.545386e-002  9.960120e-002  1.703085e-001  2.969153e-001  3.307448e-001            000            000            000            000            000  5.239481e-001  5.689324e-001  6.792434e-001            000            000  7.026136e-001  2.946338e-001  2.142018e-001  3.878210e-001  2.325068e-001  2.017238e-001  1.926910e-001  2.583398e-001  2.722750e-001  1.635443e-001  1.947078e-001  1.026295e-001  2.338027e-002  3.083106e-002  4.907672e-002  5.763623e-002
  5.327155e-002  5.120314e-002  5.056531e-002  5.273087e-002  5.541868e-002  6.034107e-002  9.076516e-002  1.535097e-001  2.528375e-001  2.903890e-001  5.953664e-001            000            000            000            000  4.964268e-001  5.392746e-001  6.727042e-001            000            000            000  3.138425e-001  1.930598e-001  3.758322e-001  2.435108e-001  1.684527e-001  1.865133e-001  2.711108e-001  2.568345e-001  1.845974e-001  2.220210e-001  1.196445e-001  2.633017e-002  4.496299e-002  6.543459e-002  6.331158e-002
  6.857923e-002  5.333096e-002  4.734547e-002  5.353843e-002  6.028108e-002  6.182655e-002  8.770081e-002  1.569078e-001  2.474412e-001  2.325963e-001  5.742156e-001            000            000            000            000  4.598254e-001  5.262110e-001  6.163667e-001            000            000            000  3.113999e-001  1.935573e-001  3.479551e-001  2.183948e-001  1.771580e-001  1.701614e-001  2.644442e-001  2.836719e-001  1.926775e-001  2.600366e-001  1.375172e-001  5.798347e-002  8.198702e-002  6.652499e-002  6.120548e-002
  6.122842e-002  5.882345e-002  4.935170e-002  4.458836e-002  5.314871e-002  7.276185e-002  9.006389e-002  1.419814e-001  2.099144e-001  2.295682e-001  5.097491e-001            000            000            000  5.868821e-001  3.974124e-001  4.430883e-001  5.454201e-001            000            000  5.697250e-001  2.528723e-001  1.986942e-001  2.821088e-001  2.005428e-001  1.650784e-001  1.781820e-001  2.605584e-001  2.832228e-001  2.591684e-001  2.883629e-001  2.010100e-001  1.100586e-001  8.838038e-002  7.361672e-002  7.370885e-002
  6.612177e-002  5.605697e-002  5.777036e-002  4.521155e-002  5.159076e-002  7.284094e-002  1.062142e-001  1.269547e-001  1.953753e-001  2.341595e-001  4.920041e-001            000            000            000  5.536565e-001  3.255915e-001  4.032394e-001  5.425703e-001            000            000  5.368079e-001  2.266297e-001  1.611010e-001  2.929584e-001  2.039607e-001  1.888312e-001  1.908600e-001  3.147535e-001  3.436954e-001  3.288802e-001            000  3.321308e-001  1.504181e-001  1.185909e-001  1.101431e-001  8.439951e-002
  6.540836e-002  5.261317e-002  4.532228e-002  6.017854e-002  5.794127e-002  6.815641e-002  9.094821e-002  1.465980e-001  1.954053e-001  2.186324e-001  4.786988e-001            000            000            000  4.811164e-001  2.913842e-001  3.831245e-001  5.074510e-001            000            000  5.151517e-001  1.782821e-001  1.462455e-001  2.696246e-001  2.189678e-001  1.920172e-001  2.178098e-001  3.355641e-001  4.052057e-001  4.303622e-001            000  4.065622e-001  1.589468e-001  1.503892e-001  1.106087e-001  8.368689e-002
  6.794027e-002  5.123352e-002  5.256385e-002  5.647150e-002  7.539852e-002  6.482057e-002  8.029042e-002  1.314705e-001  2.059407e-001  2.108030e-001  4.134984e-001            000            000  5.980579e-001  3.988020e-001  2.694416e-001  3.451632e-001  4.227959e-001            000            000  4.212968e-001  1.922379e-001  1.515553e-001  2.524474e-001  2.158737e-001  2.266286e-001  2.573147e-001  4.267620e-001  5.050887e-001            000            000  4.773566e-001  2.518637e-001  1.631867e-001  1.203441e-001  8.895175e-002
  7.959782e-002  7.258025e-002  7.043367e-002  7.077057e-002  7.046523e-002  9.291442e-002  9.089986e-002  1.212259e-001  1.928724e-001  2.420570e-001  3.942134e-001            000            000  5.123857e-001  3.295037e-001  2.863799e-001  2.791162e-001  3.432130e-001            000  5.500130e-001  3.723790e-001  1.857790e-001  1.589154e-001  2.373871e-001  2.205391e-001  2.562188e-001  3.238136e-001  5.329387e-001            000            000            000            000  3.107302e-001  2.236944e-001  1.479398e-001  1.107130e-001
  9.548241e-002  8.620247e-002  8.151767e-002  7.662199e-002  7.728568e-002  8.101340e-002  1.117644e-001  1.162993e-001  1.536153e-001  1.932494e-001  3.881294e-001            000  5.641735e-001  4.282657e-001  3.016026e-001  1.556027e-001  2.363116e-001  2.830579e-001  4.698186e-001  4.528482e-001  2.943817e-001  1.889699e-001  1.743554e-001  2.494738e-001  2.460362e-001  2.885647e-001  3.686041e-001            000            000            000            000            000  3.606633e-001  2.280488e-001  1.662460e-001  1.086780e-001
  1.135117e-001  1.039041e-001  9.619962e-002  9.297396e-002  9.291791e-002  9.634065e-002  1.065923e-001  1.545451e-001  1.592282e-001  1.737425e-001  3.385905e-001            000  5.325011e-001  3.990529e-001  2.428046e-001  1.687345e-001  2.034463e-001  2.153520e-001  4.268938e-001  3.787333e-001  2.948074e-001  1.877825e-001  2.045552e-001  2.930177e-001  2.758828e-001  2.958896e-001  4.753346e-001            000            000            000            000            000  3.738995e-001  2.577298e-001  1.607033e-001  1.363284e-001
  1.481432e-001  1.313169e-001  1.256833e-001  1.229143e-001  1.242398e-001  1.297581e-001  1.418724e-001  1.634984e-001  2.331637e-001  2.091337e-001  3.136153e-001            000            000  3.600077e-001  2.574534e-001  2.183748e-001  1.898494e-001  2.021021e-001  4.155000e-001  3.719758e-001  2.918437e-001  2.306316e-001  2.643710e-001  3.354191e-001  3.285053e-001  4.087243e-001  4.775750e-001            000            000            000            000            000  3.769524e-001  2.670003e-001  2.101090e-001  1.656705e-001
  1.211740e-001  1.156601e-001  1.100893e-001  1.094712e-001  1.104262e-001  1.132237e-001  1.185386e-001  1.334343e-001  1.475777e-001  1.788020e-001  2.393530e-001  4.921999e-001  3.709951e-001  3.004089e-001  1.889449e-001  1.185735e-001  1.486067e-001  1.612730e-001  2.974362e-001  3.156824e-001  2.667625e-001  2.433886e-001  2.543862e-001  2.948246e-001  3.298661e-001  3.463419e-001  3.847795e-001  5.166812e-001  5.776982e-001  5.559883e-001  5.421441e-001            000  2.534250e-001  1.998108e-001  1.700689e-001  1.432723e-001
  2.698434e-001  2.478060e-001  2.394420e-001  2.336019e-001  2.340753e-001  2.376630e-001  2.483396e-001  2.626112e-001  2.761644e-001  2.917406e-001            000  5.007049e-001  4.483199e-001  4.111118e-001  3.791470e-001  3.269909e-001  3.583298e-001  4.054898e-001  5.380580e-001  5.517111e-001            000            000            000            000            000            000            000            000            000            000  6.722336e-001  6.007909e-001  4.498926e-001  3.866964e-001  3.327375e-001  2.984793e-001
            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000
