  5.476949e-002  5.902014e-002  6.607723e-002  7.021525e-002  7.968853e-002  7.006741e-002  8.177386e-002  1.204416e-001            000  1.147564e-001  1.606390e-001  2.018364e-001  1.853909e-001  1.598206e-001  1.495236e-001            000            000            000  2.940306e-001  2.827514e-001            000  1.674095e-001  1.536827e-001            000            000            000            000            000  2.308468e-001  1.663502e-001  1.310402e-001  9.778564e-002  6.477668e-002  6.776425e-002  5.981515e-002  5.510888e-002
  5.648160e-002  5.794168e-002  6.858923e-002  7.350909e-002  7.093400e-002  6.999025e-002  7.511140e-002  1.141779e-001            000  1.084973e-001  1.522769e-001  2.029786e-001  1.859517e-001  1.570633e-001  1.658713e-001            000            000            000            000            000            000  1.873661e-001  1.414904e-001  2.299734e-001            000            000            000            000  2.227375e-001  1.468366e-001  1.299171e-001  9.843311e-002  7.046810e-002  5.937424e-002  5.395297e-002  5.429545e-002
  4.947282e-002  5.413039e-002  6.071378e-002  6.061180e-002  5.895831e-002  5.400749e-002  6.588939e-002  1.017643e-001  1.388559e-001  8.989959e-002  1.395594e-001  1.774849e-001  1.642011e-001  1.733101e-001  1.584862e-001  1.727656e-001            000            000            000            000            000  1.693641e-001  1.208239e-001  2.001604e-001  1.959520e-001  2.121493e-001            000            000  2.029345e-001  1.402929e-001  1.116477e-001  8.987997e-002  6.408157e-002  5.238530e-002  4.301453e-002  4.783657e-002
  4.753887e-002  5.050824e-002  5.413565e-002  5.225402e-002  5.394321e-002  5.130184e-002  6.653354e-002  1.002808e-001  1.334121e-001  9.405017e-002  1.327684e-001  1.788733e-001  1.778793e-001  1.805987e-001  1.571146e-001  1.687699e-001            000            000            000            000            000  1.634893e-001  1.194692e-001  1.908553e-001  1.629439e-001  1.644980e-001  1.960694e-001            000  1.985850e-001  1.327853e-001  1.104851e-001  7.768305e-002  5.265301e-002  5.183153e-002  4.416537e-002  4.056638e-002
  4.482204e-002  4.689361e-002  4.860664e-002  5.080548e-002  5.039948e-002  5.647235e-002  6.633615e-002  9.900626e-002  1.401967e-001  9.326334e-002  1.492168e-001  2.037654e-001  2.075560e-001  1.764151e-001  1.619341e-001            000            000            000            000            000            000  1.820766e-001  1.284204e-001  1.898712e-001  1.786991e-001  1.485025e-001  1.605984e-001            000            000  1.421743e-001  1.177664e-001  8.080908e-002  5.296759e-002  5.321583e-002  4.948147e-002  4.747939e-002
  4.304732e-002  3.773336e-002  4.512666e-002  4.497627e-002  5.399378e-002  5.396630e-002  6.755871e-002  1.005158e-001  1.348704e-001  1.038841e-001  1.730108e-001            000  2.079011e-001  1.895848e-001  1.686581e-001  1.923683e-001            000            000            000            000            000  1.693648e-001  1.368838e-001            000  1.722545e-001  1.432632e-001  1.479658e-001  1.826949e-001            000  1.416766e-001  1.071141e-001  7.966119e-002  5.164780e-002  4.686389e-002  4.661253e-002  4.778303e-002
  4.304932e-002  4.129027e-002  4.080914e-002  5.107389e-002  5.493142e-002  5.997165e-002  7.241629e-002  1.052897e-001  1.419818e-001  1.276613e-001            000            000            000  2.193921e-001  1.932552e-001  1.888665e-001            000            000            000            000            000  1.672493e-001  1.380056e-001            000  1.742503e-001  1.509504e-001  1.442775e-001  1.652494e-001            000  1.235108e-001  1.160968e-001  7.951196e-002  5.270213e-002  5.058827e-002  4.432102e-002  4.404346e-002
  3.902312e-002  3.961949e-002  4.582053e-002  4.730150e-002  5.436010e-002  5.577209e-002  7.050366e-002  9.962290e-002  1.477521e-001  1.459307e-001            000            000            000            000  1.931409e-001  1.849631e-001  2.467567e-001            000            000            000            000  1.707880e-001  1.419059e-001            000            000  1.524469e-001  1.384491e-001  1.573115e-001  1.327627e-001  9.785362e-002  1.040725e-001  8.185067e-002  4.923728e-002  4.774567e-002  4.189923e-002  3.691348e-002
  3.400781e-002  4.029382e-002  4.905999e-002  4.880565e-002  4.836666e-002  5.358043e-002  6.217003e-002  1.031403e-001  1.527687e-001  1.390406e-001            000            000            000            000  2.065769e-001  1.719772e-001  2.372782e-001            000            000            000            000  1.487202e-001  1.229904e-001            000  1.680190e-001  1.480656e-001  1.290924e-001  1.390487e-001  1.295135e-001  8.063404e-002  8.569148e-002  7.577761e-002  5.075281e-002  4.240000e-002  3.760958e-002  3.787926e-002
  4.155020e-002  4.415300e-002  4.793022e-002  5.080810e-002  5.112070e-002  4.798958e-002  6.891154e-002  1.070348e-001  1.477861e-001  1.409864e-001            000            000            000            000            000  1.869680e-001  2.301468e-001            000            000            000            000  1.394539e-001  1.192864e-001            000  1.652503e-001  1.302938e-001  1.289574e-001  1.427971e-001  1.252346e-001  8.557919e-002  8.008374e-002  6.325936e-002  4.573042e-002  4.392096e-002  3.725322e-002  3.636549e-002
  4.542528e-002  4.586758e-002  4.493276e-002  4.664654e-002  4.827971e-002  5.189213e-002  6.755023e-002  9.899391e-002  1.352995e-001  1.399612e-001            000            000            000            000            000  1.792829e-001  2.133738e-001  2.297631e-001            000            000  2.188499e-001  1.236092e-001  1.009021e-001  1.604748e-001  1.357996e-001  1.138155e-001  1.078531e-001  1.339808e-001  1.205650e-001  8.193148e-002  8.072809e-002  5.236208e-002  2.860754e-002  3.997818e-002  3.642248e-002  3.779117e-002
  4.438698e-002  4.498431e-002  4.892081e-002  4.373732e-002  4.843792e-002  5.817175e-002  6.575499e-002  9.183568e-002  1.368721e-001  1.331751e-001            000            000            000            000            000  1.806327e-001  2.038791e-001  2.245101e-001            000            000  2.128564e-001  1.184995e-001  9.820366e-002  1.492121e-001  1.183041e-001  1.111728e-001  1.061208e-001  1.253612e-001  1.251932e-001  8.707382e-002  8.318949e-002  5.549389e-002  2.475765e-002  2.876814e-002  4.160431e-002  4.874960e-002
  4.589869e-002  4.320292e-002  4.362306e-002  4.718960e-002  4.859903e-002  4.843644e-002  6.219808e-002  9.050324e-002  1.233314e-001  1.239943e-001  1.917016e-001            000            000            000            000  1.716366e-001  2.008157e-001  2.245829e-001            000            000            000  1.202813e-001  8.872024e-002  1.484678e-001  1.243890e-001  9.928229e-002  1.057023e-001  1.329486e-001  1.208669e-001  9.388981e-002  8.946390e-002  6.117990e-002  2.694526e-002  3.172704e-002  4.351950e-002  4.937688e-002
  4.945467e-002  4.278200e-002  4.229670e-002  4.741235e-002  4.952439e-002  4.744276e-002  6.154593e-002  9.287129e-002  1.223752e-001  1.052717e-001  1.881085e-001            000            000            000            000  1.649041e-001  1.969160e-001  2.107386e-001            000            000            000  1.146576e-001  8.465653e-002  1.430665e-001  1.151387e-001  1.025716e-001  9.979684e-002  1.305234e-001  1.279709e-001  9.146582e-002  9.988117e-002  6.595064e-002  3.664516e-002  4.766937e-002  4.150155e-002  4.225444e-002
  3.847048e-002  4.366537e-002  4.285184e-002  3.920026e-002  4.329374e-002  5.219954e-002  6.025630e-002  8.360077e-002  1.087198e-001  1.007423e-001  1.652982e-001            000            000            000  1.742305e-001  1.454458e-001  1.700398e-001  1.914866e-001            000            000  1.797479e-001  9.391924e-002  8.282115e-002  1.199522e-001  1.062417e-001  9.639625e-002  9.936501e-002  1.231682e-001  1.231412e-001  1.048921e-001  9.885114e-002  8.033803e-002  5.416925e-002  4.821805e-002  4.288103e-002  4.141987e-002
  4.003600e-002  4.010287e-002  4.495422e-002  4.047069e-002  4.407989e-002  5.288535e-002  6.709103e-002  7.779738e-002  1.027358e-001  1.002425e-001  1.637958e-001            000            000            000  1.671823e-001  1.251838e-001  1.592534e-001  1.928390e-001            000            000  1.744966e-001  9.247071e-002  6.873710e-002  1.252487e-001  1.070251e-001  1.019951e-001  1.032103e-001  1.359680e-001  1.361048e-001  1.171726e-001            000  1.113452e-001  6.643613e-002  5.793044e-002  5.327098e-002  4.512299e-002
  4.087277e-002  3.553578e-002  3.604436e-002  4.659367e-002  4.724718e-002  4.978421e-002  5.920193e-002  8.360785e-002  9.985048e-002  9.391809e-002  1.607683e-001            000            000            000  1.473103e-001  1.146828e-001  1.531728e-001  1.846267e-001            000            000  1.729573e-001  7.798029e-002  6.673811e-002  1.168786e-001  1.094156e-001  9.979800e-002  1.062642e-001  1.406296e-001  1.467324e-001  1.349136e-001            000  1.266755e-001  6.653631e-002  6.548727e-002  5.232560e-002  4.511617e-002
  4.050058e-002  3.546776e-002  3.819818e-002  4.242269e-002  5.231313e-002  4.675866e-002  5.350422e-002  7.516984e-002  1.019803e-001  8.907862e-002  1.421236e-001            000            000  1.711877e-001  1.309286e-001  1.071619e-001  1.427652e-001  1.561291e-001            000            000  1.517173e-001  8.197077e-002  6.760439e-002  1.138453e-001  1.047538e-001  1.059074e-001  1.153141e-001  1.556044e-001  1.662471e-001            000            000  1.391448e-001  8.769675e-002  6.609433e-002  5.656959e-002  4.800509e-002
  4.579581e-002  4.501840e-002  4.681314e-002  4.743815e-002  4.758697e-002  5.645351e-002  5.673364e-002  7.155168e-002  9.647704e-002  9.590564e-002  1.362098e-001            000            000  1.568696e-001  1.148383e-001  1.108495e-001  1.190604e-001  1.387937e-001            000  1.845542e-001  1.454036e-001  8.295104e-002  7.254124e-002  1.110734e-001  1.059927e-001  1.118464e-001  1.272306e-001  1.765517e-001            000            000            000            000  9.863218e-002  8.322594e-002  6.391869e-002  5.496011e-002
  5.045722e-002  4.848764e-002  4.847169e-002  4.619607e-002  4.650151e-002  4.737497e-002  6.042774e-002  6.726629e-002  8.118572e-002  7.900640e-002  1.334932e-001            000  1.697305e-001  1.413677e-001  1.089856e-001  7.018322e-002  1.062596e-001  1.224553e-001  1.703965e-001  1.643726e-001  1.274113e-001  8.195667e-002  7.368533e-002  1.114936e-001  1.089612e-001  1.137234e-001  1.311657e-001            000            000            000            000            000  1.058183e-001  8.233855e-002  6.783744e-002  5.164480e-002
  5.419964e-002  5.324589e-002  5.084930e-002  5.023769e-002  5.012045e-002  5.064321e-002  5.610868e-002  7.557701e-002  8.055242e-002  7.335837e-002  1.177735e-001            000  1.663082e-001  1.369390e-001  9.235984e-002  7.299539e-002  9.422274e-002  1.050381e-001  1.621095e-001  1.502898e-001  1.247308e-001  7.933114e-002  7.958898e-002  1.208633e-001  1.132928e-001  1.145334e-001  1.547271e-001            000            000            000            000            000  1.089210e-001  8.544561e-002  6.451965e-002  6.078764e-002
  6.625092e-002  5.977035e-002  6.035503e-002  5.937524e-002  6.020932e-002  6.130289e-002  6.536614e-002  7.582274e-002  9.875930e-002  7.938232e-002  1.117813e-001            000            000  1.264584e-001  9.545181e-002  8.572871e-002  8.966208e-002  9.952354e-002  1.633803e-001  1.505031e-001  1.233870e-001  8.774412e-002  9.283649e-002  1.291880e-001  1.253199e-001  1.433686e-001  1.535988e-001            000            000            000            000            000  1.083314e-001  8.966971e-002  7.773601e-002  6.901982e-002
  4.255854e-002  4.187302e-002  3.951076e-002  4.070444e-002  4.143693e-002  4.179320e-002  4.454738e-002  5.392312e-002  6.056601e-002  5.864095e-002  8.461665e-002  1.563923e-001  1.245237e-001  1.036556e-001  6.847592e-002  4.375059e-002  6.474791e-002  7.387310e-002  1.185711e-001  1.204451e-001  9.669071e-002  6.977995e-002  6.982982e-002  1.001503e-001  1.131431e-001  1.125089e-001  1.189162e-001  1.507974e-001  1.590041e-001  1.453859e-001  1.433258e-001            000  7.026983e-002  6.070236e-002  5.575226e-002  4.896384e-002
  1.072536e-001  1.014141e-001  1.010159e-001  9.872395e-002  9.953637e-002  9.942679e-002  1.035253e-001  1.088936e-001  1.144430e-001  1.110388e-001            000  1.876137e-001  1.708609e-001  1.561953e-001  1.349455e-001  1.161608e-001  1.327340e-001  1.493409e-001  1.917620e-001  1.863627e-001            000            000            000            000            000            000            000            000            000            000  1.962297e-001  1.781130e-001  1.411684e-001  1.323466e-001  1.211160e-001  1.145176e-001
            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000            000
